goal	aims, purposes or targets | Pattern: goal for + period; goal of + gerund | Example: The team set measurable goals for the next semester, which helped the manager assign the next responsibility accurately. | Pronunciation: IPA (stress shown separately): /ɡoʊl/ Stress syllable 1 of 1. Keep the final /l/ audible.
grade	to classify things or people by quality, rank or level | Pattern: grade + noun + with/by + standard | Example: The teacher graded the explanations with a common rubric, which made the learning task more accessible while preserving the same academic goal. | Pronunciation: IPA (stress shown separately): /ɡreɪd/ Stress syllable 1 of 1. Keep the final /d/ audible.
grant	to officially give or allow something | Pattern: grant + person + noun; grant + noun + to + person | Example: The committee granted the research team access to the records, which gave the reviewers a clearer basis for evaluating the conclusion. | Pronunciation: IPA (stress shown separately): /ɡrænt/ Stress syllable 1 of 1. Keep the final /t/ audible.
guarantee	to promise or make certain | Pattern: guarantee + noun; guarantee that + clause | Example: A strong correlation does not guarantee a causal relationship, so the reader could understand the intended relationship without guessing. | Pronunciation: IPA (stress shown separately): /ɡɛrənti/ Stress syllable 3 of 3.
guidelines	information to aid or advise people about something | Pattern: guidelines for + noun/gerund | Example: The department issued guidelines for the responsible use of artificial intelligence, which gave employees a shared standard for deciding what uses were acceptable. | Pronunciation: IPA (stress shown separately): /ɡaɪdlaɪnz/ Stress syllable 1 of 2. Let /aɪ/ glide smoothly, as in my. Keep the final /z/ audible.
hence	therefore, this is the reason why | Pattern: hence, + clause; hence + noun | Example: The project cost increased; hence, the team reduced its scope. | Pronunciation: IPA (stress shown separately): /hɛns/ Stress syllable 1 of 1. Keep the final /s/ audible.
hierarchical	classified by rank or grade | Pattern: hierarchical + noun | Example: The organization uses a hierarchical structure with several levels of approval, which gave the teacher clearer information for the following lesson. | Pronunciation: IPA (stress shown separately): /haɪrɑrkəkəl/ Stress syllable 2 of 4. Let /aɪ/ glide smoothly, as in my. Keep the final /l/ audible.
highlight	to emphasize something as especially important | Pattern: highlight + noun; highlight that + clause | Example: The report highlighted three barriers to implementation, so the audience could understand the intended point without guessing. | Pronunciation: IPA (stress shown separately): /haɪlaɪt/ Stress syllable 1 of 2. Let /aɪ/ glide smoothly, as in my. Keep the final /t/ audible.
hypothesis	an idea based on observation but not yet proven | Pattern: hypothesis that + clause; hypothesis about + noun | Example: The class tested the hypothesis by changing one variable at a time, so the class could connect the idea to the next activity. | Pronunciation: IPA (stress shown separately): /haɪpɑθəsəs/ Stress syllable 2 of 4. Let /aɪ/ glide smoothly, as in my. Keep the final /s/ audible.
identical	the same in every way | Pattern: be identical to + noun; identical + noun | Example: The two samples were identical in size and composition, so the reader could understand the intended relationship without guessing. | Pronunciation: IPA (stress shown separately): /aɪdɛntɪkəl/ Stress syllable 2 of 4. Keep /ɪ/ short and relaxed, as in sit. Let /aɪ/ glide smoothly, as in my. Keep the final /l/ audible.
identify	to recognize and name something | Pattern: identify + noun; identify X as Y | Example: The assessment identified several common misconceptions, so the reader could understand the intended relationship without guessing. | Pronunciation: IPA (stress shown separately): /aɪdɛntəfaɪ/ Stress syllable 2 of 4. Let /aɪ/ glide smoothly, as in my.
ideology	system of beliefs or principles | Pattern: ideology of + group; ideology based on + belief | Example: The article examines how political ideology shapes policy preferences, so the people affected could understand the practical consequence. | Pronunciation: IPA (stress shown separately): /aɪdiɑlədʒi/ Stress syllable 3 of 5. Use /dʒ/ “j,” as in job. Let /aɪ/ glide smoothly, as in my.
ignore	to give no attention to something | Pattern: ignore + noun | Example: The first analysis ignored differences in students’ prior preparation, which gave the teacher clearer information for the following lesson. | Pronunciation: IPA (stress shown separately): /ɪɡnɔr/ Stress syllable 2 of 2. Keep /ɪ/ short and relaxed, as in sit. Keep the final /r/ audible.
illustrate	to make an idea clear by using an example or visual | Pattern: illustrate + noun; illustrate how + clause | Example: The case study illustrated how the policy affected one rural school. | Pronunciation: IPA (stress shown separately): /ɪləstreɪt/ Stress syllable 1 of 3. Keep /ɪ/ short and relaxed, as in sit. Keep the final /t/ audible.
image	a picture in the mind or formed by a mirror or lens | Pattern: image of + object; image in + source | Example: The microscope produced a clear image of the cell structure, which gave the people involved a clearer basis for the next step. | Pronunciation: IPA (stress shown separately): /ɪmədʒ/ Stress syllable 1 of 2. Use /dʒ/ “j,” as in job. Keep /ɪ/ short and relaxed, as in sit. Keep the final /dʒ/ audible.
immigration	the act of arriving at a country in order to live there | Pattern: immigration to/from + place | Example: The report analyzes recent changes in immigration patterns, which reduced the chance that readers would misinterpret the message. | Pronunciation: IPA (stress shown separately): /ɪməɡreɪʃən/ Stress syllable 3 of 4. Use a clear /ʃ/ “sh” sound. Keep /ɪ/ short and relaxed, as in sit. Keep the final /n/ audible.
impact	a powerful effect that something has on a situation | Pattern: impact of + noun; impact on + outcome | Example: The evaluation measured the impact of tutoring on course completion, so school leaders could compare the immediate result with the program’s longer-term effect. | Pronunciation: IPA (stress shown separately): /ɪmpækt/ Stress syllable 1 of 2. Keep /ɪ/ short and relaxed, as in sit. Keep the final /t/ audible.
implementation	the realization of a plan, idea or policy | Pattern: implementation of + plan | Example: Successful implementation requires training, resources, and clear responsibilities, so the group could make the next decision with clearer information. | Pronunciation: IPA (stress shown separately): /ɪmpləmɛnteɪʃən/ Stress syllable 4 of 5. Use a clear /ʃ/ “sh” sound. Keep /ɪ/ short and relaxed, as in sit. Keep the final /n/ audible.
implication	the possible consequences an event may bring | Pattern: implication for + field; implication of + finding | Example: The findings have important implications for classroom practice, which gave the teacher clearer information for the following lesson. | Pronunciation: IPA (stress shown separately): /ɪmpləkeɪʃən/ Stress syllable 3 of 4. Use a clear /ʃ/ “sh” sound. Keep /ɪ/ short and relaxed, as in sit. Keep the final /n/ audible.
implicit	understood without being said | Pattern: implicit + noun; be implicit in + noun | Example: The author’s criticism was implicit rather than directly stated, so the audience could understand the intended point without guessing. | Pronunciation: IPA (stress shown separately): /ɪmplɪsət/ Stress syllable 2 of 3. Keep /ɪ/ short and relaxed, as in sit. Keep the final /t/ audible.
imply	to suggest something without stating it directly | Pattern: subject + imply + noun/that-clause | Example: A rising average implies improvement, but it does not prove that every student improved. | Pronunciation: IPA (stress shown separately): /ɪmplaɪ/ Stress syllable 2 of 2. Keep /ɪ/ short and relaxed, as in sit. Let /aɪ/ glide smoothly, as in my.
impose	to force a rule, requirement, or burden on someone | Pattern: impose + noun + on + person/group | Example: The funding agreement imposed strict reporting requirements, so decision makers could see how the available resources would support the stated goal. | Pronunciation: IPA (stress shown separately): /ɪmpoʊz/ Stress syllable 2 of 2. Keep /ɪ/ short and relaxed, as in sit. Keep the final /z/ audible.
incentive	something that encourages or motivates a person to do | Pattern: incentive to + verb; incentive for + noun | Example: The scholarship provides an incentive for students to complete the program, so the class could connect the idea to the next activity. | Pronunciation: IPA (stress shown separately): /ɪnsɛntɪv/ Stress syllable 2 of 3. For /v/, touch the upper teeth to the lower lip; do not replace it with /b/. Keep /ɪ/ short and relaxed, as in sit. Keep the final /v/ audible.
